nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA PLAYA - IMURRA,-75.7197263996,5.40460868871,17614022,502,2019,1,10.18,1.89,0,0.41,0,0,0,0,0,0,0,0,0,12.49,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,TUMBABARRETO,-75.7002446054,5.43810704489,17614023,502,2019,1,147.95,18.08,0,1.34,0,0,0,0,0,0,0,0,0,167.36,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,RISARALDA,-75.7672745412,5.16419213427,17616000,502,2019,1,340.47,213.17,0,57.27,0,0,0,0,0,0,9.36,0,0,620.28,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,QUIEBRA SANTA BARBARA,-75.7660524539,5.08134434907,17616004,502,2019,1,2.21,25.07,0,1.15,0,0,0,0,0,0,0,0,0,28.42,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,QUIEBRA VARILLAS,-75.772471453,5.152386696,17616008,502,2019,1,7.19,30.55,0,0.95,0,0,0,0,0,0,0,0,0,38.69,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,CALLE LARGA,-75.7242338373,5.12015169387,17616011,502,2019,1,1.28,19.27,0,1.91,0,0,0,0,0,0,0,0,0,22.46,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SALAMINA,-75.4872184576,5.40301872766,17653000,502,2019,1,182.83,1084.98,0,0,0,0,0,0,0,0,1.77,0,0,1269.58,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,VEREDA LA UNION,-75.492471355,5.353040775,17653004,502,2019,1,0,34.16,0,0,0,0,0,0,0,0,0,0,0,34.16,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN FELIX,-75.3726268022,5.37508695984,17653007,502,2019,1,151.32,301.99,0,0,0,0,0,0,0,0,0,0,0,453.31,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAMANA,-74.9922442639,5.41308071675,17662000,502,2019,1,278.09,2340.76,0,0.23,0,0,0,0,0,0,0,0,0,2619.07,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BERLIN,-74.95055696,5.596193721,17662001,502,2019,1,34.42,129.98,0,0,0,0,0,0,0,0,0,0,0,164.4,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,FLORENCIA,-75.0416506843,5.52457698074,17662003,502,2019,1,357.07,859.84,0,0,0,0,0,0,0,0,0,0,0,1216.91,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ENCIMADAS,-75.071180342,5.415690461,17662004,502,2019,1,0.08,18.98,0,0,0,0,0,0,0,0,0,0,0,19.06,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LOS POMOS,-74.9598888195,5.53342286074,17662005,502,2019,1,252.2,618.72,0,0.07,0,0,0,0,0,0,0,0,0,870.98,1
